what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712309427
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712311825
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712350313
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712351307
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1262712361065
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712361648
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712365617
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712415440
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712436628
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712462980
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712466999
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712469071
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712470702
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1262712525755
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712526175
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712529414
executed,command,,,AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction,1262712553362
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1262712557270
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712557296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712559406
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1262712578159
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1262712586368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712586952
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1262712628079
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1262712631966
