what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177683739
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177685273
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177687310
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177688115
closed,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177690045
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1264177693969
opened,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177694261
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177694398
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177696551
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177697475
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177760942
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1264177769728
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177770300
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177776702
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177777752
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1264177801446
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1264177802489
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177804151
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177805535
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177806490
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1264177809767
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177810203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1264177818034
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1264177818843
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1264177826861
