what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1265047042146
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1265047118060
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1265047118588
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1265047118901
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047133227
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047153190
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047153565
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047156990
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047162736
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047163637
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047173734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047176216
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047176365
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047177979
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1265047180688
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.toggleOverwrite,1265047183327
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047187281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047187750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047199070
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047206188
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047206380
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047215231
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265047217768
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047218252
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265047222300
