what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133072635
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133078706
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133092401
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133092837
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133093176
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133098050
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265133101811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133103117
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133120748
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133122290
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133122811
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133123961
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133133003
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133140617
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133149232
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265133156458
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133157018
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133170961
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265133173554
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133174385
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133176490
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1265133211678
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133212155
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133213597
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1265133226067
