what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979720980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979722981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979723359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979734434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979737390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979737774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314979751918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314979752851
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314979755080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1314979773018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1314979773926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979775575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979777728
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979780466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979781508
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979785185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979790769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979807178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979807953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1314979813683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979814707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979814940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979815582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979816793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979859248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979875586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979877255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979877817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979881585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979882410
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314979882892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314980005521
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314980007379
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314980008055
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1314980008147
closed,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314980008148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314980010484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314980016835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314980020049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314980026668
opened,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314980026824
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1314980026905
